,LSOA11CD,name,total,geometry,id,lon,lat
3571,E01003653,Redbridge 015D,1888,POINT (0.069022136026042 51.578838219747425),3571,0.06902213602604204,51.578838219747425
3572,E01003654,Redbridge 004A,1608,POINT (0.0377575208994757 51.60423895825782),3572,0.03775752089947572,51.60423895825782
3573,E01003655,Redbridge 004B,1576,POINT (0.0381277781422188 51.609141395781),3573,0.03812777814221878,51.609141395781
3574,E01003656,Redbridge 005A,1597,POINT (0.0511198934532929 51.60824446648731),3574,0.05111989345329294,51.60824446648731
3575,E01003657,Redbridge 005B,2252,POINT (0.0562966379943237 51.60403989421378),3575,0.056296637994323745,51.60403989421378
3576,E01003658,Redbridge 004C,1714,POINT (0.0418157077293836 51.60690062121739),3576,0.04181570772938357,51.60690062121739
3577,E01003659,Redbridge 005C,1744,POINT (0.047549954169517 51.602193669597185),3577,0.04754995416951695,51.602193669597185
3578,E01003660,Redbridge 004D,1768,POINT (0.0458839953446123 51.61400129573731),3578,0.045883995344612336,51.61400129573731
3579,E01003661,Redbridge 019A,1973,POINT (0.1255632929145837 51.57205709919684),3579,0.12556329291458374,51.57205709919684
3580,E01003662,Redbridge 019B,2311,POINT (0.1267765492766356 51.569424434231145),3580,0.12677654927663556,51.569424434231145
3581,E01003663,Redbridge 019C,1814,POINT (0.1227270369492443 51.5802798978703),3581,0.12272703694924433,51.5802798978703
3582,E01003664,Redbridge 019D,1723,POINT (0.1290163328832203 51.57831496631036),3582,0.1290163328832203,51.57831496631036
3583,E01003665,Redbridge 019E,1698,POINT (0.1257628756012084 51.57605940337823),3583,0.12576287560120836,51.57605940337823
3584,E01003666,Redbridge 019F,2903,POINT (0.1207805362556132 51.57161435240291),3584,0.12078053625561322,51.57161435240291
3585,E01003668,Redbridge 007A,1782,POINT (0.02473071088168 51.59047086600112),3585,0.024730710881680038,51.59047086600112
3586,E01003669,Redbridge 007B,1617,POINT (0.0166409895448062 51.599283075921996),3586,0.0166409895448062,51.599283075921996
3587,E01003670,Redbridge 007C,1511,POINT (0.0202836926114559 51.6022982968708),3587,0.02028369261145589,51.6022982968708
3588,E01003671,Redbridge 007D,1455,POINT (0.0273577603047652 51.60144444387669),3588,0.027357760304765152,51.60144444387669
3589,E01003672,Redbridge 007E,1801,POINT (0.0210703778254561 51.59767832198493),3589,0.021070377825456146,51.59767832198493
3590,E01003673,Redbridge 007F,1973,POINT (0.0163055093723305 51.59573875250831),3590,0.016305509372330454,51.59573875250831
3591,E01003674,Redbridge 007G,2623,POINT (0.0251043863976356 51.595981078701904),3591,0.025104386397635597,51.595981078701904
3592,E01003675,Redbridge 036A,1704,POINT (0.046786226425001 51.57773843933517),3592,0.046786226425000986,51.57773843933517
3593,E01003676,Redbridge 036B,1807,POINT (0.0528052063071863 51.57840624431734),3593,0.05280520630718631,51.57840624431734
3594,E01003677,Redbridge 036C,1658,POINT (0.0439582919067177 51.58609265679548),3594,0.043958291906717704,51.58609265679548
3595,E01003678,Redbridge 036D,1610,POINT (0.0562544283231201 51.587911323657885),3595,0.056254428323120075,51.587911323657885
3596,E01003679,Redbridge 036E,1668,POINT (0.0587268971102146 51.590465014602124),3596,0.058726897110214615,51.590465014602124
3597,E01003680,Redbridge 036F,1838,POINT (0.0648989538818155 51.587987501543836),3597,0.06489895388181548,51.587987501543836
3598,E01003681,Redbridge 036G,1889,POINT (0.054970495597576 51.585650239722796),3598,0.05497049559757595,51.585650239722796
3599,E01003682,Redbridge 036H,1737,POINT (0.0504112342556312 51.583094805648464),3599,0.0504112342556312,51.583094805648464
3600,E01003683,Redbridge 030A,2319,POINT (0.0834596055271423 51.553781835268914),3600,0.08345960552714227,51.553781835268914
3601,E01003684,Redbridge 030B,2023,POINT (0.0852021508516151 51.55163391633209),3601,0.08520215085161509,51.55163391633209
3602,E01003685,Redbridge 030C,2008,POINT (0.0785247021430268 51.5533505982353),3602,0.0785247021430268,51.5533505982353
3603,E01003686,Redbridge 030D,2127,POINT (0.0821608441891855 51.55745282438558),3603,0.08216084418918554,51.55745282438558
3604,E01003688,Redbridge 030F,2072,POINT (0.078816158116986 51.55711456984292),3604,0.07881615811698599,51.55711456984292
3605,E01003689,Redbridge 030G,2280,POINT (0.0736197799327751 51.556685567390424),3605,0.07361977993277513,51.556685567390424
3606,E01003690,Redbridge 035A,2340,POINT (0.068726133452017 51.570742397605194),3606,0.06872613345201704,51.570742397605194
3607,E01003691,Redbridge 035B,1437,POINT (0.0554519118248884 51.5648794684089),3607,0.055451911824888366,51.5648794684089
3608,E01003692,Redbridge 035C,1655,POINT (0.0624975468080682 51.5709368609164),3608,0.0624975468080682,51.5709368609164
3609,E01003693,Redbridge 035D,1617,POINT (0.051788587605401 51.5704832955941),3609,0.05178858760540102,51.5704832955941
3610,E01003694,Redbridge 035E,1410,POINT (0.0580735204621908 51.57053355227559),3610,0.058073520462190845,51.57053355227559
3611,E01003695,Redbridge 035F,1675,POINT (0.0605537396982443 51.566648173567806),3611,0.06055373969824426,51.566648173567806
3612,E01003696,Redbridge 035G,1979,POINT (0.0571798883417718 51.575201055555546),3612,0.05717988834177175,51.575201055555546
3613,E01003697,Redbridge 035H,1662,POINT (0.0468055569846548 51.57451367100899),3613,0.04680555698465481,51.57451367100899
3614,E01003698,Redbridge 006A,1391,POINT (0.080644574098609 51.60222181140883),3614,0.08064457409860902,51.60222181140883
3615,E01003699,Redbridge 006B,1658,POINT (0.0995785365112096 51.60133260166503),3615,0.09957853651120964,51.60133260166503
3616,E01003700,Redbridge 006C,2322,POINT (0.0831423571821906 51.597369800252196),3616,0.08314235718219062,51.597369800252196
3617,E01003701,Redbridge 006D,1923,POINT (0.0858257746371239 51.589964102649446),3617,0.08582577463712393,51.589964102649446
3618,E01003702,Redbridge 006E,2114,POINT (0.0899007146031729 51.60527240656223),3618,0.0899007146031729,51.60527240656223
3619,E01003703,Redbridge 006F,2592,POINT (0.0685902778541122 51.60267811708028),3619,0.06859027785411223,51.60267811708028
3620,E01003704,Redbridge 006G,1768,POINT (0.0876883338369765 51.601009167424515),3620,0.08768833383697654,51.601009167424515
3621,E01003705,Redbridge 010A,2368,POINT (0.0801663052314004 51.59389212456879),3621,0.08016630523140038,51.59389212456879
3622,E01003706,Redbridge 010B,1749,POINT (0.0728016513055428 51.595904224918144),3622,0.07280165130554278,51.595904224918144
3623,E01003707,Redbridge 008A,1384,POINT (0.0590257380573958 51.59406439725302),3623,0.059025738057395825,51.59406439725302
3624,E01003708,Redbridge 008B,1765,POINT (0.0608027890140018 51.59754286531505),3624,0.060802789014001754,51.59754286531505
3625,E01003709,Redbridge 008C,1681,POINT (0.0674508695782318 51.593897315322224),3625,0.06745086957823183,51.593897315322224
3626,E01003710,Redbridge 008D,1504,POINT (0.0528203493838919 51.593570195069915),3626,0.05282034938389194,51.593570195069915
3627,E01003711,Redbridge 010C,1804,POINT (0.0758578017595196 51.590492617223155),3627,0.07585780175951963,51.590492617223155
3628,E01003712,Redbridge 010D,1217,POINT (0.0702469825945741 51.58971186467706),3628,0.07024698259457411,51.58971186467706
3629,E01003713,Redbridge 034A,1752,POINT (0.1050840307756618 51.56149764132218),3629,0.10508403077566181,51.56149764132218
3630,E01003714,Redbridge 034B,2223,POINT (0.0955557422082739 51.56211754418059),3630,0.0955557422082739,51.56211754418059
3631,E01003715,Redbridge 034C,2224,POINT (0.1010072859642632 51.561979861614375),3631,0.10100728596426317,51.561979861614375
3632,E01003716,Redbridge 034D,1889,POINT (0.1109231144053256 51.55736290685652),3632,0.11092311440532561,51.55736290685652
3633,E01003718,Redbridge 034E,2121,POINT (0.1145381711656516 51.56488203108682),3633,0.11453817116565165,51.56488203108682
3634,E01003719,Redbridge 034F,2247,POINT (0.113290412377292 51.56120707446037),3634,0.11329041237729202,51.56120707446037
3635,E01003720,Redbridge 002A,1864,POINT (0.1091653037977969 51.605289595527445),3635,0.10916530379779689,51.605289595527445
3636,E01003721,Redbridge 003A,1866,POINT (0.0975661330962625 51.606686171076696),3636,0.0975661330962625,51.606686171076696
3637,E01003722,Redbridge 002B,2196,POINT (0.1164355854985269 51.61283279804035),3637,0.11643558549852694,51.61283279804035
3638,E01003723,Redbridge 002C,1888,POINT (0.1118748655821707 51.611069695643295),3638,0.1118748655821707,51.611069695643295
3639,E01003724,Redbridge 003B,1424,POINT (0.0986914239690137 51.61281540011449),3639,0.09869142396901366,51.61281540011449
3640,E01003725,Redbridge 003C,1569,POINT (0.0977343098055166 51.6103349745892),3640,0.09773430980551656,51.6103349745892
3641,E01003726,Redbridge 002D,1969,POINT (0.1344093053266523 51.61096514947052),3641,0.13440930532665232,51.61096514947052
3642,E01003727,Redbridge 003D,1739,POINT (0.1053593864467111 51.610344983303406),3642,0.10535938644671113,51.610344983303406
3643,E01003728,Redbridge 032A,3729,POINT (0.0682425224576015 51.55543453479079),3643,0.06824252245760153,51.55543453479079
3644,E01003729,Redbridge 032B,1902,POINT (0.0724137003734264 51.552136051739744),3644,0.07241370037342638,51.552136051739744
3645,E01003730,Redbridge 032C,1744,POINT (0.0770043672163808 51.551602551625464),3645,0.07700436721638076,51.551602551625464
3646,E01003731,Redbridge 033A,1533,POINT (0.079651499794033 51.54942226063582),3646,0.07965149979403305,51.54942226063582
3647,E01003732,Redbridge 032D,1824,POINT (0.070437248469077 51.54691943235465),3647,0.07043724846907697,51.54691943235465
3648,E01003733,Redbridge 032E,1844,POINT (0.0723493749723064 51.54932157615098),3648,0.07234937497230637,51.54932157615098
3649,E01003734,Redbridge 033B,2055,POINT (0.0766780661612607 51.546849120371235),3649,0.07667806616126072,51.546849120371235
3650,E01003735,Redbridge 033C,2475,POINT (0.0833068552881243 51.54757365751621),3650,0.08330685528812433,51.54757365751621
3651,E01003736,Redbridge 033D,1792,POINT (0.0736098868243354 51.545001084909785),3651,0.0736098868243354,51.545001084909785
3652,E01003737,Redbridge 031A,1895,POINT (0.1047523564307418 51.55694065425317),3652,0.10475235643074184,51.55694065425317
3653,E01003738,Redbridge 031B,2309,POINT (0.103717862307641 51.55212952286436),3653,0.10371786230764096,51.55212952286436
3654,E01003739,Redbridge 031C,2425,POINT (0.0914261266578734 51.55098270876196),3654,0.09142612665787343,51.55098270876196
3655,E01003740,Redbridge 031D,2259,POINT (0.0950067310839864 51.55576269074134),3655,0.09500673108398643,51.55576269074134
3656,E01003741,Redbridge 031E,1940,POINT (0.0968256464884802 51.54907398150275),3656,0.09682564648848019,51.54907398150275
3657,E01003742,Redbridge 031F,2409,POINT (0.09683617347583 51.55870403879033),3657,0.09683617347583005,51.55870403879033
3658,E01003743,Redbridge 031G,1887,POINT (0.087731758644153 51.55605233067826),3658,0.087731758644153,51.55605233067826
3659,E01003744,Redbridge 001A,1373,POINT (0.0234707605001545 51.62313338858114),3659,0.023470760500154453,51.62313338858114
3660,E01003745,Redbridge 001B,1360,POINT (0.0321960452168329 51.61769280071676),3660,0.03219604521683288,51.61769280071676
3661,E01003746,Redbridge 001C,1538,POINT (0.0216159288559944 51.61673318201282),3661,0.02161592885599437,51.61673318201282
3662,E01003747,Redbridge 001D,1273,POINT (0.035128192172083 51.61305977911029),3662,0.035128192172083024,51.61305977911029
3663,E01003748,Redbridge 001E,1621,POINT (0.0292001052349564 51.61021124429124),3663,0.02920010523495642,51.61021124429124
3664,E01003749,Redbridge 001F,1662,POINT (0.0293159217972512 51.60600119886096),3664,0.02931592179725122,51.60600119886096
3665,E01003750,Redbridge 001G,1778,POINT (0.0228567261933098 51.606623089993015),3665,0.022856726193309824,51.606623089993015
3666,E01003751,Redbridge 020A,2142,POINT (0.1014004415802228 51.5760542423851),3666,0.10140044158022275,51.5760542423851
3667,E01003752,Redbridge 023A,2905,POINT (0.0748576461764735 51.57361223782686),3667,0.07485764617647353,51.57361223782686
3668,E01003753,Redbridge 020B,2170,POINT (0.0883756579910294 51.57252056880524),3668,0.08837565799102941,51.57252056880524
3669,E01003754,Redbridge 020C,1616,POINT (0.093709219069763 51.57184645101392),3669,0.09370921906976301,51.57184645101392
3670,E01003755,Redbridge 023B,2034,POINT (0.0824240249343609 51.57156269117259),3670,0.08242402493436093,51.57156269117259
3671,E01003756,Redbridge 023C,2209,POINT (0.0857425804958625 51.56817576571227),3671,0.08574258049586252,51.56817576571227
3672,E01003757,Redbridge 020D,2084,POINT (0.0919323579589065 51.566727313661886),3672,0.09193235795890652,51.566727313661886
3673,E01003758,Redbridge 023D,2845,POINT (0.0848914116219029 51.564598774587154),3673,0.08489141162190286,51.564598774587154
3674,E01003759,Redbridge 009A,1546,POINT (0.030810098662966 51.58694458496675),3674,0.030810098662966016,51.58694458496675
3675,E01003760,Redbridge 009B,1962,POINT (0.0358591377920476 51.59983513247126),3675,0.035859137792047587,51.59983513247126
3676,E01003761,Redbridge 009C,1821,POINT (0.0410591128605236 51.60047581232213),3676,0.04105911286052358,51.60047581232213
3677,E01003762,Redbridge 009D,1734,POINT (0.0330866534934289 51.59704687365383),3677,0.033086653493428875,51.59704687365383
3678,E01003763,Redbridge 009E,2063,POINT (0.0454715148567069 51.59577853020173),3678,0.045471514856706904,51.59577853020173
3679,E01003764,Redbridge 009F,2199,POINT (0.0353841387589019 51.5893377104472),3679,0.03538413875890187,51.5893377104472
3680,E01003765,Redbridge 009G,1979,POINT (0.0314352860064603 51.59339094684932),3680,0.03143528600646026,51.59339094684932
3681,E01003766,Redbridge 024A,1810,POINT (0.1011160954931153 51.568897772675655),3681,0.10111609549311527,51.568897772675655
3682,E01003767,Redbridge 024B,2048,POINT (0.1018288996787876 51.566037714823906),3682,0.10182889967878765,51.566037714823906
3683,E01003768,Redbridge 024C,1888,POINT (0.0958357930247042 51.56691989119651),3683,0.09583579302470416,51.56691989119651
3684,E01003769,Redbridge 022A,2042,POINT (0.1099185144870619 51.56702739913675),3684,0.10991851448706194,51.56702739913675
3685,E01003770,Redbridge 022B,3041,POINT (0.1126719692026336 51.57683844937391),3685,0.11267196920263356,51.57683844937391
3686,E01003771,Redbridge 022C,2066,POINT (0.1082669260153717 51.571491123044844),3686,0.10826692601537174,51.571491123044844
3687,E01003772,Redbridge 024D,1771,POINT (0.1005391668523607 51.571448809841314),3687,0.10053916685236068,51.571448809841314
3688,E01003773,Redbridge 022D,1873,POINT (0.1149509299725242 51.569236217015174),3688,0.11495092997252417,51.569236217015174
3689,E01003774,Redbridge 014A,1874,POINT (0.0260327925764944 51.58475032863227),3689,0.02603279257649439,51.58475032863227
3690,E01003775,Redbridge 014B,1754,POINT (0.0194906562218436 51.58736682368176),3690,0.019490656221843636,51.58736682368176
3691,E01003776,Redbridge 014C,1774,POINT (0.0183718682841008 51.58305253063474),3691,0.018371868284100763,51.58305253063474
3692,E01003777,Redbridge 014D,1743,POINT (0.0283696694228685 51.57971815536263),3692,0.028369669422868487,51.57971815536263
3693,E01003778,Redbridge 014E,2032,POINT (0.0224188722384664 51.577768394598024),3693,0.022418872238466447,51.577768394598024
3694,E01003779,Redbridge 014F,1557,POINT (0.0204276597624106 51.57462076627321),3694,0.020427659762410573,51.57462076627321
3695,E01003780,Redbridge 014G,1516,POINT (0.0156528579950628 51.591397609906856),3695,0.015652857995062764,51.591397609906856
3696,E01003781,Redbridge 026A,1954,POINT (0.0709518032856961 51.56411947228793),3696,0.07095180328569611,51.56411947228793
3697,E01003782,Redbridge 026B,1893,POINT (0.0784363871246987 51.56308102165368),3697,0.0784363871246987,51.56308102165368
3698,E01003783,Redbridge 029A,2638,POINT (0.0712229113503004 51.560832187736224),3698,0.07122291135030044,51.560832187736224
3699,E01003784,Redbridge 029B,2079,POINT (0.0604390327904515 51.562223024399024),3699,0.06043903279045147,51.562223024399024
3700,E01003785,Redbridge 029C,2306,POINT (0.0606584076454829 51.56010615325526),3700,0.060658407645482894,51.56010615325526
3701,E01003786,Redbridge 026C,1523,POINT (0.0776012050652415 51.56887357119491),3701,0.0776012050652415,51.56887357119491
3702,E01003787,Redbridge 026D,1591,POINT (0.0766266853216777 51.56597792059058),3702,0.07662668532167773,51.56597792059058
3703,E01003788,Redbridge 029D,2229,POINT (0.0643837753904543 51.56466209295575),3703,0.06438377539045427,51.56466209295575
3704,E01003789,Redbridge 018A,1407,POINT (0.0264755568147445 51.573013657104276),3704,0.026475556814744467,51.573013657104276
3705,E01003790,Redbridge 027A,1401,POINT (0.0433561820059654 51.56623646757389),3705,0.04335618200596537,51.56623646757389
3706,E01003791,Redbridge 027B,1507,POINT (0.0225800846924151 51.56450494398151),3706,0.022580084692415143,51.56450494398151
3707,E01003792,Redbridge 027C,1450,POINT (0.035972333536063 51.557943942249466),3707,0.035972333536063016,51.557943942249466
3708,E01003793,Redbridge 027D,1622,POINT (0.0304185963930057 51.5619966901941),3708,0.030418596393005738,51.5619966901941
3709,E01003794,Redbridge 018B,1563,POINT (0.0362995755335668 51.58271772834681),3709,0.036299575533566796,51.58271772834681
3710,E01003795,Redbridge 018C,1234,POINT (0.0375942558313254 51.574588752252936),3710,0.03759425583132542,51.574588752252936
3711,E01003796,Redbridge 018D,1547,POINT (0.0328494977102676 51.5744475887064),3711,0.032849497710267565,51.5744475887064
3712,E01003797,Richmond upon Thames 001A,1419,POINT (-0.2443430784286882 51.47962798935035),3712,-0.24434307842868816,51.47962798935035
3713,E01003798,Richmond upon Thames 001B,1491,POINT (-0.2472049759408556 51.47608252818973),3713,-0.24720497594085555,51.47608252818973
3714,E01003799,Richmond upon Thames 001C,1657,POINT (-0.2334550983441106 51.474939618748465),3714,-0.23345509834411063,51.474939618748465
3715,E01003800,Richmond upon Thames 001D,1413,POINT (-0.2382105472870699 51.48179062551398),3715,-0.23821054728706986,51.48179062551398
3716,E01003801,Richmond upon Thames 001E,1334,POINT (-0.237022006225311 51.48686978222653),3716,-0.23702200622531105,51.48686978222653
3717,E01003802,Richmond upon Thames 001F,1322,POINT (-0.2306641826282865 51.48171626247599),3717,-0.23066418262828647,51.48171626247599
3718,E01003803,Richmond upon Thames 001G,1495,POINT (-0.2408410044561015 51.48420488847129),3718,-0.24084100445610154,51.48420488847129
3719,E01003804,Richmond upon Thames 005A,1785,POINT (-0.2736802768257535 51.46306555814019),3719,-0.27368027682575347,51.46306555814019
3720,E01003805,Richmond upon Thames 012A,1594,POINT (-0.2742327112398988 51.45672981058112),3720,-0.27423271123989884,51.45672981058112
3721,E01003806,Richmond upon Thames 012B,1597,POINT (-0.2620340585362023 51.44737803634047),3721,-0.26203405853620226,51.44737803634047
3722,E01003807,Richmond upon Thames 005B,2025,POINT (-0.2682896654167969 51.46603666898433),3722,-0.26828966541679694,51.46603666898433
3723,E01003808,Richmond upon Thames 005C,1920,POINT (-0.2626792721993746 51.466272325306505),3723,-0.26267927219937465,51.466272325306505
3724,E01003809,Richmond upon Thames 005D,1691,POINT (-0.2599245685579155 51.46237684246989),3724,-0.2599245685579155,51.46237684246989
3725,E01003810,Richmond upon Thames 019A,1601,POINT (-0.3505320757934803 51.43068154543701),3725,-0.3505320757934803,51.43068154543701
3726,E01003811,Richmond upon Thames 018A,1821,POINT (-0.3413211843694042 51.431135550686975),3726,-0.34132118436940423,51.431135550686975
3727,E01003812,Richmond upon Thames 018B,1900,POINT (-0.3467171400021642 51.433204775226365),3727,-0.3467171400021642,51.433204775226365
3728,E01003813,Richmond upon Thames 019B,1637,POINT (-0.3609903095941524 51.430091549605415),3728,-0.3609903095941524,51.430091549605415
3729,E01003814,Richmond upon Thames 019C,1746,POINT (-0.3481743852405634 51.426403393550885),3729,-0.34817438524056343,51.426403393550885
3730,E01003815,Richmond upon Thames 019D,1956,POINT (-0.3559627940859818 51.42476320047515),3730,-0.3559627940859818,51.42476320047515
3731,E01003816,Richmond upon Thames 012C,1869,POINT (-0.2924032079679564 51.44283725473413),3731,-0.2924032079679564,51.44283725473413
3732,E01003817,Richmond upon Thames 012D,2124,POINT (-0.2871656948607911 51.432759797000934),3732,-0.2871656948607911,51.432759797000934
3733,E01003818,Richmond upon Thames 017A,1651,POINT (-0.3211045116231998 51.43457966632268),3733,-0.3211045116231998,51.43457966632268
3734,E01003819,Richmond upon Thames 017B,1753,POINT (-0.3206151221524948 51.44107559307364),3734,-0.3206151221524948,51.44107559307364
3735,E01003820,Richmond upon Thames 017C,2073,POINT (-0.3148717775937554 51.43229484647872),3735,-0.3148717775937554,51.43229484647872
3736,E01003821,Richmond upon Thames 008A,1801,POINT (-0.2998990370323622 51.45293060138138),3736,-0.2998990370323622,51.45293060138138
3737,E01003822,Richmond upon Thames 023A,1375,POINT (-0.3643113568751864 51.41866222802824),3737,-0.36431135687518645,51.41866222802824
3738,E01003823,Richmond upon Thames 023B,1716,POINT (-0.335273712695316 51.405549859616684),3738,-0.33527371269531603,51.405549859616684
3739,E01003824,Richmond upon Thames 023C,1606,POINT (-0.3706307569370038 51.42025111356536),3739,-0.37063075693700376,51.42025111356536
3740,E01003825,Richmond upon Thames 023D,1772,POINT (-0.3809453648230018 51.42050904695454),3740,-0.38094536482300184,51.42050904695454
3741,E01003826,Richmond upon Thames 023E,1884,POINT (-0.3808853250427315 51.4135968058953),3741,-0.3808853250427315,51.4135968058953
3742,E01003827,Richmond upon Thames 023F,1938,POINT (-0.3696798484255486 51.41339684426771),3742,-0.3696798484255486,51.41339684426771
3743,E01003828,Richmond upon Thames 020A,1444,POINT (-0.3756140056865256 51.42390969891358),3743,-0.3756140056865256,51.42390969891358
3744,E01003829,Richmond upon Thames 020B,1626,POINT (-0.3737159508193141 51.431587306244815),3744,-0.37371595081931414,51.431587306244815
3745,E01003830,Richmond upon Thames 020C,1796,POINT (-0.366788684948563 51.42703054413128),3745,-0.366788684948563,51.42703054413128
3746,E01003831,Richmond upon Thames 020D,1683,POINT (-0.3793138805437247 51.430231972028196),3746,-0.3793138805437247,51.430231972028196
3747,E01003832,Richmond upon Thames 020E,1424,POINT (-0.3846200453965871 51.42748467760541),3747,-0.3846200453965871,51.42748467760541
3748,E01003833,Richmond upon Thames 020F,1406,POINT (-0.3794198821451551 51.42546777087439),3748,-0.3794198821451551,51.42546777087439
3749,E01003834,Richmond upon Thames 022A,2205,POINT (-0.3126148707974572 51.408085914428504),3749,-0.31261487079745715,51.408085914428504
3750,E01003835,Richmond upon Thames 022B,1627,POINT (-0.3177835094979781 51.42532825041307),3750,-0.31778350949797807,51.42532825041307
3751,E01003836,Richmond upon Thames 022C,1441,POINT (-0.3235169799558487 51.42505258442381),3751,-0.32351697995584866,51.42505258442381
3752,E01003837,Richmond upon Thames 022D,2041,POINT (-0.311297755826696 51.422348993531834),3752,-0.311297755826696,51.422348993531834
3753,E01003838,Richmond upon Thames 022E,1846,POINT (-0.3225836738533793 51.4212867334433),3753,-0.3225836738533793,51.4212867334433
3754,E01003839,Richmond upon Thames 022F,2258,POINT (-0.3162796513432437 51.41621510793565),3754,-0.3162796513432437,51.41621510793565
3755,E01003840,Richmond upon Thames 013A,1707,POINT (-0.3719768456823791 51.455061114871505),3755,-0.3719768456823791,51.455061114871505
3756,E01003841,Richmond upon Thames 013B,2136,POINT (-0.3761729679532464 51.45108770464749),3756,-0.3761729679532464,51.45108770464749
3757,E01003842,Richmond upon Thames 013C,1680,POINT (-0.3679248754209803 51.447989270715894),3757,-0.3679248754209803,51.447989270715894
3758,E01003843,Richmond upon Thames 013D,2124,POINT (-0.3815628221813207 51.44790308216843),3758,-0.3815628221813207,51.44790308216843
3759,E01003844,Richmond upon Thames 013E,1447,POINT (-0.3601225076533316 51.44731445236944),3759,-0.36012250765333165,51.44731445236944
3760,E01003845,Richmond upon Thames 013F,1646,POINT (-0.3726059212357551 51.44448195935774),3760,-0.3726059212357551,51.44448195935774
3761,E01003846,Richmond upon Thames 002A,1723,POINT (-0.2828931608175855 51.47740487899903),3761,-0.28289316081758553,51.47740487899903
3762,E01003847,Richmond upon Thames 002B,1667,POINT (-0.2956239828810096 51.47790342280182),3762,-0.29562398288100955,51.47790342280182
3763,E01003848,Richmond upon Thames 004A,1859,POINT (-0.2860839150678846 51.469885889385104),3763,-0.28608391506788455,51.469885889385104
3764,E01003849,Richmond upon Thames 002C,1545,POINT (-0.2880972844657833 51.47421693591071),3764,-0.2880972844657833,51.47421693591071
3765,E01003851,Richmond upon Thames 002D,1646,POINT (-0.2850184617713286 51.48386572642186),3765,-0.28501846177132856,51.48386572642186
3766,E01003852,Richmond upon Thames 003A,1386,POINT (-0.2402796086575715 51.46761951738375),3766,-0.2402796086575715,51.46761951738375
3767,E01003853,Richmond upon Thames 003B,1528,POINT (-0.2448508913240709 51.470890184844905),3767,-0.2448508913240709,51.470890184844905
3768,E01003854,Richmond upon Thames 003C,1471,POINT (-0.2511266105370519 51.47194794926479),3768,-0.25112661053705193,51.47194794926479
3769,E01003855,Richmond upon Thames 003D,1953,POINT (-0.2686993373954746 51.469738796634466),3769,-0.2686993373954746,51.469738796634466
3770,E01003856,Richmond upon Thames 003E,1631,POINT (-0.2594920896771437 51.46912687448989),3770,-0.25949208967714366,51.46912687448989
3771,E01003857,Richmond upon Thames 003F,2058,POINT (-0.2517944845650057 51.4678656118382),3771,-0.2517944845650057,51.4678656118382
3772,E01003858,Richmond upon Thames 003G,1634,POINT (-0.255912546239921 51.46763598143485),3772,-0.255912546239921,51.46763598143485
3773,E01003859,Richmond upon Thames 005E,1632,POINT (-0.2760724234653045 51.4655760861578),3773,-0.2760724234653045,51.4655760861578
3774,E01003860,Richmond upon Thames 002E,1880,POINT (-0.3085212791660384 51.467639355778665),3774,-0.3085212791660384,51.467639355778665
3775,E01003861,Richmond upon Thames 004C,2101,POINT (-0.2933939244856112 51.46556923193192),3775,-0.29339392448561125,51.46556923193192
3776,E01003862,Richmond upon Thames 004D,1775,POINT (-0.284036881490395 51.46582321742293),3776,-0.28403688149039497,51.46582321742293
3777,E01003863,Richmond upon Thames 004E,1422,POINT (-0.2886399607514809 51.46359731586055),3777,-0.2886399607514809,51.46359731586055
3778,E01003864,Richmond upon Thames 002F,1613,POINT (-0.2923903473811755 51.46980860610031),3778,-0.29239034738117553,51.46980860610031
3779,E01003865,Richmond upon Thames 004F,1502,POINT (-0.2766465651451115 51.46796880351905),3779,-0.27664656514511154,51.46796880351905
3780,E01003866,Richmond upon Thames 007A,1720,POINT (-0.3244882192804617 51.457204826631795),3780,-0.32448821928046173,51.457204826631795
3781,E01003867,Richmond upon Thames 011A,1538,POINT (-0.3392098507745002 51.45445633502798),3781,-0.3392098507745002,51.45445633502798
3782,E01003868,Richmond upon Thames 007B,1545,POINT (-0.3206385585590568 51.45406969864464),3782,-0.32063855855905676,51.45406969864464
3783,E01003869,Richmond upon Thames 011B,1703,POINT (-0.3285846590199474 51.454060951888884),3783,-0.32858465901994743,51.454060951888884
3784,E01003870,Richmond upon Thames 011C,2139,POINT (-0.3383983090684797 51.45037444098699),3784,-0.33839830906847973,51.45037444098699
3785,E01003871,Richmond upon Thames 007C,1800,POINT (-0.3232580886948265 51.462591250427124),3785,-0.32325808869482653,51.462591250427124
3786,E01003872,Richmond upon Thames 007D,1619,POINT (-0.3192323741625695 51.45892977782133),3786,-0.3192323741625695,51.45892977782133
3787,E01003873,Richmond upon Thames 006A,1757,POINT (-0.2985267984663802 51.46178956091087),3787,-0.29852679846638025,51.46178956091087
3788,E01003874,Richmond upon Thames 006B,1687,POINT (-0.294520498656735 51.46040772648972),3788,-0.29452049865673496,51.46040772648972
3789,E01003875,Richmond upon Thames 006C,1725,POINT (-0.2849020233541449 51.46030714852268),3789,-0.28490202335414494,51.46030714852268
3790,E01003876,Richmond upon Thames 008B,1986,POINT (-0.3060695992397103 51.46107302674486),3790,-0.30606959923971033,51.46107302674486
3791,E01003877,Richmond upon Thames 008C,1803,POINT (-0.2980719198397245 51.45780429552911),3791,-0.2980719198397245,51.45780429552911
